place_id,name,cre_id,longitude,latitude,regular_price,premium_price,diesel_price,state,municipality,address
12356,"TRANSPAIS UNICO, S.A. DE C.V.",PL/11544/EXP/ESA/2015,-98.27658,26.08701,,,,,,
12357,"TRANSPAIS UNICO, S.A. DE C.V.",PL/11545/EXP/ESA/2015,-97.87601,22.37045,,,,,,
12359,"TRANSPAIS UNICO, S.A. DE C.V.",PL/11546/EXP/ESA/2015,-97.86434,22.21612,,,,,,
12368," AUTOTRANSPORTES ESTRELLA ROJA DEL SUR, S.A. DE C.V.",PL/11547/EXP/ESA/2015,-99.90995,16.85903,,,,,,
12369,"SUMINISTRO Y LIMPIEZA DE AUTOBUSES, S.A. DE C.V.",PL/11548/EXP/ESA/2015,-98.2724,26.08621,,,,,,
12378,"AUTOBUSES ESTRELLA BLANCA, S.A. DE C.V.",PL/11549/EXP/ESA/2015,-97.85928,22.24872,,,,,,
3125,ESTACIÓN SANTA MARÍA CALTENGO S.A. DE C.V.,PL/1155/EXP/ES/2015,-98.36562,20.09608,23.99,,,,,
12379,"CAMIONES DE LOS ALTOS, S.A. DE C.V.",PL/11550/EXP/ESA/2015,-103.2816,20.61905,,,,,,
12386,"TRANSPORTES MON-RO, S.A. DE C.V.",PL/11551/EXP/ESA/2015,-100.86,22.04351,,,,,,
12387,"TRANSPORTES MON-RO, S.A. DE C.V.",PL/11552/EXP/ESA/2015,-101.3983,20.94735,,,,,,
12388,"TRANSPORTES MON-RO, S.A DE C.V.",PL/11553/EXP/ESA/2015,-100.2272,25.87758,,,,,,
12412,JAVIER CANTU BARRAGAN,PL/11554/EXP/ESA/2015,-96.46162,18.75397,,,,,,
12413,JAVIER CANTU BARRAGAN,PL/11555/EXP/ESA/2015,-99.96915,25.60135,,,,,,
12414,"REFLEN, S.A. DE C.V.",PL/11556/EXP/ESA/2015,-99.60303,27.57741,,,,,,
12418,"AUTOTRANSPORTES HERRADURA DE PLATA, S.A. DE C.V.",PL/11557/EXP/ESA/2015,-99.14668,19.51387,,,,,,
12419,"AUTOTRANSPORTES HERRADURA DE PLATA, S.A. DE C.V.",PL/11558/EXP/ESA/2015,-99.9002,19.7838,,,,,,
12420,"AUTOTRANSPORTES HERRADURA DE PLATA, S.A. DE C.V.",PL/11559/EXP/ESA/2015,-99.22514,19.38618,,,,,,
2939,SERVICIO GASOLINERO XOLA S.A. DE C.V.,PL/1156/EXP/ES/2015,-99.15357,19.39553,23.45,24.45,,Ciudad de Mexico,Benito Juarez,Boulevard Xola Eje 4 Sur No. 1403
12422,"OMNIBUS CUAUHTEMOC, S.A. DE C.V.",PL/11560/EXP/ESA/2015,-99.20393,19.39086,,,,,,
12424,"AUTOBUSES DE JALISCO, S.A. DE C.V.",PL/11561/EXP/ESA/2015,-103.2841,20.61692,,,,,,
12392,"CENTRAL DE AUTOBUSES DE MAZATLAN, S.A. DE C.V.",PL/11562/EXP/ESA/2015,-106.423,23.22525,,,,,,
12393,"ENLACES TERRESTRES NACIONALES, S.A. DE C.V.",PL/11563/EXP/ESA/2015,-99.20325,19.39102,,,,,,
12394,"ENLACES TERRESTRES NACIONALES, S.A. DE C.V.",PL/11564/EXP/ESA/2015,-99.14896,19.51109,,,,,,
12395,"ENLACES TERRESTES NACIONALES, SA DE CV",PL/11565/EXP/ESA/2015,-103.284,20.61872,,,,,,
12397,"ENLACES TERRESTRES NACIONALES, SA DE CV",PL/11566/EXP/ESA/2015,-100.3601,20.57941,,,,,,
12402,"AUTOBUSES DE LA PIEDAD, S.A. DE C. V.",PL/11567/EXP/ESA/2015,-102.2819,21.84513,,,,,,
12405,"AUTOBUSES DE LA PIEDAD, S.A. DE C.V.",PL/11568/EXP/ESA/2015,-101.6545,21.12306,,,,,,
12406,"AUTOBUSES DE LA PIEDAD, S.A. DE C.V.",PL/11569/EXP/ESA/2015,-99.13501,19.50698,,,,,,
2796,SERVICIO MORELIA S.A. DE C.V.,PL/1157/EXP/ES/2015,-101.6123,19.53955,23.98,25.21,,,,
12407,"AUTOBUSES DE LA PIEDAD, S. A. DE C. V.",PL/11570/EXP/ESA/2015,-100.8505,20.52422,,,,,,
12408,"AUTOBUSES DE LA PIEDAD, S.A. DE C.V.",PL/11571/EXP/ESA/2015,-101.3407,20.69557,,,,,,
12409,"AUTOBUSES DE LA PIEDAD, S.A. DE C.V.",PL/11572/EXP/ESA/2015,-99.1524,19.51427,,,,,,
21718,CENTRAL CAMIONERA CIUDAD VICTORIA SA DE CV,PL/11573/EXP/ESA/2015,0,0,,,,,,
12435,"AUTOBUSES DEL NORESTE, S.A. DE C.V.",PL/11574/EXP/ESA/2015,-97.49683,25.87065,,,,,,
12432,"AUTOBUSES DEL NORESTE, S.A. DE C.V.",PL/11575/EXP/ESA/2015,-98.28271,26.0735,,,,,,
12433,"AUTOBUSES DEL NORESTE, S.A. DE C.V.",PL/11576/EXP/ESA/2015,-100.3209,25.68844,,,,,,
12434,"AUTOBUSES DEL NORESTE, S.A. DE C.V.",PL/11577/EXP/ESA/2015,-99.51881,27.46938,,,,,,
12431,"CONSTRUCTORES UNIDOS DE CAMPECHE, S.A. DE C.V.",PL/11578/EXP/ESA/2015,-90.51043,19.83633,,,,,,
12443,"TRANSPORTES MUCINO, S.A. DE C.V.",PL/11579/EXP/ESA/2015,-99.55386,27.42958,,,,,,
2887,GASOLINERA POLANCO S.A. DE C.V.,PL/1158/EXP/ES/2015,-103.3717,20.62379,23.49,25.49,24.99,,,
12461,"TERMINAL DE AUTOBUSES MORELIA, S.A. DE C.V.",PL/11580/EXP/ESA/2015,-101.2249,19.71832,,,,,,
12478,"OMNIBUS DE MEXICO, S.A. DE C.V.",PL/11581/EXP/ESA/2015,-100.2694,25.68336,,,,,,
12485,"PRODUCTOS AGROPECUARIOS DE TEHUACAN, S.A. DE C.V.",PL/11582/EXP/ESA/2015,-97.39532,18.44738,,,,,,
12450,"AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA, S.A. DE C.V.",PL/11583/EXP/ESA/2015,-98.2082,19.07501,,,,,,
12454,"CENTRAL CAMIONERA GENERAL DOMINGO ARRIETA, S.A. DE C.V.",PL/11584/EXP/ESA/2015,-104.64,24.03473,,,,,,
12455,"TRANSPORTES NARCEA, S.A. DE C.V.",PL/11585/EXP/ESA/2015,-96.82911,18.83939,,,,,,
12526,SOCIEDAD COOPERATIVA DE AUTOTRANSPORTISTAS CAMIONEROS DE SERVICIOS URB,PL/11586/EXP/ESA/2015,-96.93302,19.58787,,,,,,
12573,"TRANSPORTES AUTO TANQUES OCHOA, S.A. DE C.V.",PL/11587/EXP/ESA/2015,-99.1167,19.52951,,,,,,
12580,"TRANSPORTES AUTO TANQUES OCHOA, S. A. DE C. V.",PL/11588/EXP/ESA/2015,-99.98456,20.39738,,,,,,
12585,"TRANSPORTES AUTO TANQUES OCHOA, S. A. DE C. V.",PL/11589/EXP/ESA/2015,-97.89057,22.39951,,,,,,
3099,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/1159/EXP/ES/2015,-104.7008,23.99997,25.99,26.99,27.69,,,
12594,"FLETES MEX, SA DE CV",PL/11590/EXP/ESA/2015,-99.18663,19.55213,,,,,,
12598,"FLETES MEX, S.A. DE C.V.",PL/11591/EXP/ESA/2015,-96.23588,19.16365,,,,,,
12599,"FLETES MEX, S.A. DE C.V.",PL/11592/EXP/ESA/2015,-100.2217,25.87533,,,,,,
12600,"FLETES MEX, SA DE CV",PL/11593/EXP/ESA/2015,-101.4277,26.86283,,,,,,
12601,"OMNIBUS DE MEXICO, S. A. DE C. V.",PL/11594/EXP/ESA/2015,-103.3979,25.53926,,,,,,
12605,"TRANSPORTES BONAMPAK, S.A. DE C.V.",PL/11595/EXP/ESA/2015,-103.3386,20.57681,,,,,,
12604,"AUTOTRANSPORTE MACUSPANA, S.A. DE C.V.",PL/11596/EXP/ESA/2015,-92.6393,17.73925,,,,,,
12534,"TRANSPORTES CABELLAL, S.A. DE C.V.",PL/11597/EXP/ESA/2015,-97.08408,20.05897,,,,,,
12640,"TRASPORTES LAR-MEX, S.A. DE C.V.",PL/11598/EXP/ESA/2015,-110.91,29.01364,,,,,,
12642,"SISTEMAS INTEGRALES DE TRANSPORTACION INTERNACIONAL, S. A. DE C. V.",PL/11599/EXP/ESA/2015,-103.33,25.46409,,,,,,
2930,SERVICIO PASAMA S.A. DE C.V.,PL/1160/EXP/ES/2015,-101.66,21.10421,24.95,26.99,26.55,,,
12645,ALIANZA DE TRANSP. Y CAMIONER. DE SERV. URB. Y SUBSURB. DE MAZATLAN SI,PL/11600/EXP/ESA/2015,-106.3862,23.22977,,,,,,
12626,"TRANSCARGA Y GANADO MORENO, S.A. DE C.V.",PL/11601/EXP/ESA/2015,-100.8693,28.33017,,,,,,
12628,"RED OPTIBUS NORTE, S.A. DE C.V.",PL/11602/EXP/ESA/2015,-101.6758,21.14955,,,,,,
12634,"CEMENTOS MOCTEZUMA, S.A. DE C.V.",PL/11603/EXP/ESA/2015,-96.69919,19.34254,,,,,,
12637,"AUTOBUSES ALAMO, S.A. DE C.V.",PL/11604/EXP/ESA/2015,-97.67473,20.90986,,,,,,
12639,"TRANSPORTES LAR-MEX, S.A. DE C.V.",PL/11605/EXP/ESA/2015,-100.1763,20.52731,,,,,,
12619,"AUTOBUSES  DE LA PIEDAD, S.A. DE C.V.",PL/11606/EXP/ESA/2015,-105.2316,20.68731,,,,,,
12620,"AUTOBUSES DE LA PIEDAD, S.A. DE C.V.",PL/11607/EXP/ESA/2015,-103.2812,20.62233,,,,,,
12621,"AUTOBUSES DE LA PIEDAD, S.A. DE C.V.",PL/11608/EXP/ESA/2015,-106.4222,23.24512,,,,,,
12623,"OMNIBUS DE MEXICO, S.A. DE C.V.",PL/11609/EXP/ESA/2015,-99.14936,19.50692,,,,,,
2879,ESTACIÓN SANTA MARÍA EL PARAÍSO S.A. DE C.V.,PL/1161/EXP/ES/2015,-98.35171,20.07401,23.79,,,,,
12624,"OMNIBUS DE MEXICO, S.A. DE C.V.",PL/11610/EXP/ESA/2015,-106.4383,31.69386,,,,,,
12625,"OMNIBUS DE MEXICO, S.A. DE C.V.",PL/11611/EXP/ESA/2015,-103.2832,20.62006,,,,,,
12662,"EMBOTELLADORA LAS MARGARITAS, S.A. DE C.V.",PL/11612/EXP/ESA/2015,-98.90536,18.90186,,,,,,
12663,"EMBOTELLADORA LAS MARGARITAS, S.A.P.I. DE C.V.",PL/11613/EXP/ESA/2015,-98.75534,20.07013,,,,,,
12665,"GRUPO TRANSPORMEX, SA DE CV",PL/11614/EXP/ESA/2015,-100.2993,20.5709,,,,,,
12671,"AUTOBUSES DEL CENTRO DEL ESTADO DE YUCATAN, S.A. DE C.V.",PL/11615/EXP/ESA/2015,-89.61558,20.96291,,,,,,
12713,"TRANSPORTES VALBO Y ASOCIADOS, S.A. DE C.V.",PL/11616/EXP/ESA/2015,-98.94696,19.82535,,,,,,
12715,"AUTOTRANSPORTES ORO GRAN TURISMO Y PRIMERA CLASE, S.A. DE C.V.",PL/11617/EXP/ESA/2015,-98.21644,19.07696,,,,,,
12679,"AGROPECUARIA LA NORTENITA, S.DE R.L. DE C.V.",PL/11618/EXP/ESA/2015,-106.818,28.39785,,,,,,
12708,"AUTO EXPRESS HERCULES, SA DE CV",PL/11619/EXP/ESA/2015,-100.3253,25.81812,,,,,,
2869,SERVICIOS MODERNOS DE ACAPULCO S.A. DE C.V.,PL/1162/EXP/ES/2015,-99.87878,16.86485,24.99,25.99,26.59,,,
12733,"INTEGRADORA DE SERVICIOS EXPRESS, S.A. DE C.V.",PL/11620/EXP/ESA/2015,-102.3094,21.28309,,,,,,
12823,"TRANSPAIS UNICO, S. A. DE C. V.",PL/11621/EXP/ESA/2015,-97.96548,22.43693,,,,,,
12824,"TRANSPAIS UNICO, S.A. DE C.V.",PL/11622/EXP/ESA/2015,-99.00278,21.97778,,,,,,
12825,"TRANSPAIS UNICO, S.A. DE C.V.",PL/11623/EXP/ESA/2015,-99.1314,23.73558,,,,,,
12835,"PRODUCTOS AVICOLAS EL CALVARIO, S. DE R.L. DE C.V.",PL/11624/EXP/ESA/2015,-97.39046,18.45037,,,,,,
12927,"SUPER TRANSPORTE INTERNACIONAL, S.A. DE C.V.",PL/11625/EXP/ESA/2015,-99.63367,27.59278,,,,,,
12940,"CENTRAL DE AUTOBUSES TRESGUERRAS, S.A. DE C.V.",PL/11626/EXP/ESA/2015,-100.8063,20.51294,,,,,,
12942,"TERMINAL TERRESTRE POTOSINA, SA DE CV",PL/11627/EXP/ESA/2015,-100.9517,22.14511,,,,,,
12959,"TRANSPORTES DE CARGA FEMA, S.A. DE C.V.",PL/11628/EXP/ESA/2015,-99.56304,27.45033,,,,,,
12879,"TRANSPORTES LOZANO MUNIZ, S.A. DE C.V.",PL/11629/EXP/ESA/2015,-99.53034,27.47231,,,,,,
2899,MEGA GASOLINERAS S.A. DE C.V.,PL/1163/EXP/ES/2015,-101.6295,21.12566,24.99,27.19,26.79,,,
12895,"BARCEL, S.A. DE C.V.",PL/11630/EXP/ESA/2015,-99.55196,19.2875,,,,,,
12923,TERMINAL AUTOBUSES MANZANILLO S.A. DE C.V.,PL/11631/EXP/ESA/2015,-104.29,19.08883,,,,,,
12919,"TERMINAL CENTRAL DEL SUR GENERAL VICENTE GUERRERO, S.A. DE C.V.",PL/11632/EXP/ESA/2015,-99.13809,19.34289,,,,,,
13014,"BARCEL, S.A. DE C.V.",PL/11633/EXP/ESA/2015,0,0,,,,,,
13196,"DESARROLLOS MINEROS SAN LUIS, S.A. DE C.V.",PL/11634/EXP/ESA/2015,-99.35694,17.92629,,,,,,
13069,"MINERA FRESNILLO, S. A. DE C. V.",PL/11635/EXP/ESA/2015,-102.8695,23.1477,,,,,,
13074,"MINERA PENMONT, S.DE R.L. DE C.V.",PL/11636/EXP/ESA/2015,-112.855,31.14615,,,,,,
13228,"MINERA MEXICANA LA CIENEGA, S.A. DE C.V.",PL/11637/EXP/ESA/2015,-106.3435,25.04685,,,,,,
13235,"""AUTOTRANSPORTES TEMOAYENSES"" S.A. DE C.V.",PL/11638/EXP/ESA/2015,-99.59287,19.47155,,,,,,
13240,ALCH CONSTRUCCION S.A. DE C.V.,PL/11639/EXP/ESA/2015,-100.7942,22.34349,,,,,,
3106,ENERGÉTICOS ÁGUILA S.A. DE C.V.,PL/1164/EXP/ES/2015,-105.2927,21.54196,25.39,,26.75,,,
13276,TRATE DE OCCIDENTE S.A. DE C.V.,PL/11640/EXP/ESA/2015,-103.2082,20.61573,,,,,,
13278,"TRANSPORTES LAR-MEX, S.A. DE C.V.",PL/11641/EXP/ESA/2015,-101.3931,20.94682,,,,,,
13279,"TRANSPORTES LAR-MEX, S. A. DE C. V.",PL/11642/EXP/ESA/2015,-100.8596,22.04182,,,,,,
13280,"TRANSPORTES LAR-MEX, S.A. DE C.V.",PL/11643/EXP/ESA/2015,-100.1216,25.56136,,,,,,
13300,"OMNIBUS DE MEXICO, SA DE CV",PL/11644/EXP/ESA/2015,-100.325,25.68838,,,,,,
13307,"TRANSPORTACIONES INDUSTRIALES GUME, SA DE CV",PL/11645/EXP/ESA/2015,-97.88068,22.33858,,,,,,
13311,"TRANSPORTACIONES INDUSTRIALES GUME, S.A. DE C.V.",PL/11646/EXP/ESA/2015,-99.63374,27.59267,,,,,,
13342,"MINERA ROBLE, S.A. DE C.V.",PL/11647/EXP/ESA/2015,-103.7342,25.05909,,,,,,
13371,"COMERCIALIZADORA LA PUREZA DE BEBIDAS, S. DE R.L DE C.V.",PL/11648/EXP/ESA/2015,-99.12009,23.75119,,,,,,
13372,"COMERCIALIZADORA LA PUREZA DE BEBIDAS, S. DE R.L. DE C.V. ",PL/11649/EXP/ESA/2015,-98.96751,22.73551,,,,,,
3122,GRUPO INDUSTRIAL TAJALI S. A.,PL/1165/EXP/ES/2015,-103.346,20.66813,24.79,26.79,,,,
13402,"COMPANIA MINERA LA PARRENA, SA. DE C.V.",PL/11650/EXP/ESA/2015,-110.4258,31.10809,,,,,,
13421,"SOCIEDAD COOPERATIVA TECALI DE AUTOTRANSPORTES, S.C.L.",PL/11651/EXP/ESA/2015,-97.92867,18.58213,,,,,,
13375,"COMERCIALIZADORA LA PUREZA DE BEBIDAS, S. DE R.L. DE C.V. ",PL/11652/EXP/ESA/2015,-97.88196,22.33868,,,,,,
13426,"AUTOTRANSPORTES VALLE DEL MEZQUITAL, SA DE CV",PL/11653/EXP/ESA/2015,-99.33876,20.05275,,,,,,
13427,"AUTOTRANSPORTES VALLE DEL MEZQUITAL, S.A. DE C.V",PL/11654/EXP/ESA/2015,-99.19372,20.24126,,,,,,
13446,"SU TRANSPORTE, S.A. DE C.V.",PL/11655/EXP/ESA/2015,-101.3965,20.9462,,,,,,
13459,"RAPIDOS DE MERIDA, S.A. DE C.V.",PL/11656/EXP/ESA/2015,-89.6459,20.94424,,,,,,
13463,"TRANSPORTES VENCEDOR, S.A. DE C.V.",PL/11657/EXP/ESA/2015,-98.99761,21.97055,,,,,,
13464,"TRANSPORTES VENCEDOR, S.A. DE C.V.",PL/11658/EXP/ESA/2015,-100.9359,22.12532,,,,,,
13525,"TUM TRANSPORTISTAS UNIDOS MEXICANOS DIVISION NORTE,S.A. DE C.V.",PL/11659/EXP/ESA/2015,-99.53658,27.42532,,,,,,
3055,GRUPO INDUSTRIAL TAJALI S. A.,PL/1166/EXP/ES/2015,-103.3544,20.69526,24.79,26.79,,,,
13532,"DESARROLLO LOGISTICO, S.A. DE C.V.",PL/11660/EXP/ESA/2015,-101.1429,19.72973,,,,,,
13573,"DESARROLLO LOGISTICO, S.A. DE C.V.",PL/11661/EXP/ESA/2015,-92.96694,17.9856,,,,,,
13576,"DESARROLLO LOGISTICO, S.A. DE C.V.",PL/11662/EXP/ESA/2015,-96.9356,19.44755,,,,,,
13578,"DESARROLLO LOGISTICO, S. A. DE C. V.",PL/11663/EXP/ESA/2015,-98.1034,19.41229,,,,,,
13602,"CERVECERIA CUAUHTEMOC MOCTEZUMA, S.A DE C.V.",PL/11664/EXP/ESA/2015,-100.2104,25.76271,,,,,,
13603,"CERVECERIA CUAUHTEMOC MOCTEZUMA, S.A. DE C.V.",PL/11665/EXP/ESA/2015,-116.6348,32.56769,,,,,,
13605,"CERVECERIA CUAUHTEMOC MOCTEZUMA, S.A. DE C.V.",PL/11666/EXP/ESA/2015,-109.4308,27.01262,,,,,,
13607,"CERVECERIA CUAUHTEMOC MOCTEZUMA, S.A. DE C.V.",PL/11667/EXP/ESA/2015,-103.3601,20.64208,,,,,,
13608,"CERVECERIA CUAUHTEMOC MOCTEZUMA, S.A. DE C.V.",PL/11668/EXP/ESA/2015,-99.59473,19.29516,,,,,,
13635,SU TRANSPORTE S.A. DE C.V.,PL/11669/EXP/ESA/2015,-100.9905,25.50903,,,,,,
2897,SERVICIO DURANGO S.A. DE C.V.,PL/1167/EXP/ES/2015,-104.687,24.03069,24.99,26.39,25.99,,,
13637,"SU TRANSPORTE, S.A. DE C.V.",PL/11670/EXP/ESA/2015,-99.60184,19.29927,,,,,,
13638,CERVECERIA CUAUHTEMOC MOCTEZUMA S.A. DE C.V.,PL/11671/EXP/ESA/2015,-97.12246,18.83705,,,,,,
13663,"AUTOBUSES MEXICO-TOLUCA-ZINANCATEPEC Y RAMALES , S.A. DE C.V.",PL/11672/EXP/ESA/2015,-99.20458,19.39135,,,,,,
13813,"Tiendas Soriana, S. A. de C. V.",PL/11673/EXP/ESA/2015,-100.2821,25.90105,,,,,,
13781,"SERVICIOS T DE N, S.A. DE C.V.",PL/11674/EXP/ESA/2015,-99.5235,27.4621,,,,,,
13782,"CERVEZAS CUAUHTEMOC MOCTEZUMA, S.A. DE C.V.",PL/11675/EXP/ESA/2015,-89.68243,20.9849,,,,,,
13783,"TRANSPORTES TAMAULIPAS, SA DE CV",PL/11676/EXP/ESA/2015,-100.3296,25.71129,,,,,,
13784,"TRANSPORTES TAMAULIPAS, S.A. DE C.V.",PL/11677/EXP/ESA/2015,-100.6408,23.6448,,,,,,
13785,"TRANSPORTES TAMAULIPAS, S.A. DE C.V.",PL/11678/EXP/ESA/2015,-100.9598,22.14678,,,,,,
13788,"SERVICIO INDUSTRIAL REGIOMONTANO, S.A. DE C.V.",PL/11679/EXP/ESA/2015,-100.2953,25.75847,,,,,,
2913,SERVICIOS GASOLINEROS DE MEXICO S.A. DE C.V.,PL/1168/EXP/ES/2015,-100.8465,20.54946,24.99,26.99,,,,
13789,"Tiendas Soriana, S. A. de C. V.",PL/11680/EXP/ESA/2015,-99.19456,19.64981,,,,,,
13808,"TRANSPORTES RAFAGAS DEL GOLFO, S.A. DE C.V.",PL/11681/EXP/ESA/2015,-96.95786,18.87476,,,,,,
13722,NEMAK MEXICO SA,PL/11682/EXP/ESA/2015,-100.5408,25.72823,,,,,,
13738,"AUTO LINEAS REGIOMONTANAS, S.A. DE C.V.",PL/11683/EXP/ESA/2015,-94.57584,17.99563,,,,,,
13740,"AUTO LINEAS REGIOMONTANAS, SA DE CV",PL/11684/EXP/ESA/2015,-100.4373,20.64487,,,,,,
2857,SERVICIO LINDEROS S.A. DE C.V.,PL/1169/EXP/ES/2015,-105.7219,26.93449,24.35,26.3,26.25,,,
2833,GRUPO FERCHE S.A. DE C.V.,PL/1170/EXP/ES/2015,-96.9101,19.51435,24.89,25.94,,,,
2751,MEGA GASOLINERAS S.A. DE C.V.,PL/1171/EXP/ES/2015,-101.743,21.18228,24.99,27.19,26.99,,,
2819,GASAMAKE S.A. DE C.V.,PL/1172/EXP/ES/2015,-98.67419,20.0663,23.99,25.49,25.99,,,
3076,SERVICIO BOTURINI S.A. DE C.V.,PL/1173/EXP/ES/2015,-99.1217,19.41658,24.79,26.59,25.99,Ciudad de Mexico,Venustiano Carranza,Lorenzo Boturini No. 479
2828,GASOLINERIA MANANTIAL S.A. DE C.V.,PL/1174/EXP/ES/2015,-86.87134,21.16607,25.93,26.93,,,,
2933,SERVICIO MAHAHUAL S.A. DE C.V.,PL/1175/EXP/ES/2015,-87.05198,20.67104,25.93,26.93,27.73,,,
2760,GASOLINERA TAPATIA LOS ARCOS S.A. DE C.V.,PL/1176/EXP/ES/2015,-103.3842,20.67416,24.89,26.55,,,,
3015,COMBUSTIBLES GUADALAJARA S.A. DE C.V.,PL/1177/EXP/ES/2015,-103.3771,20.667,,25.99,,,,
2973,RAMFLO S.A. DE C.V.,PL/1178/EXP/ES/2015,-101.642,21.13799,25.39,27.29,,,,
2771,SERVICIO MILENIO S.A. DE C.V.,PL/1179/EXP/ES/2015,-86.83383,21.14867,25.88,26.88,,,,
3014,SUPERGAS PIE DE LA CUESTA S.A. DE C.V.,PL/1180/EXP/ES/2015,-99.96166,16.90377,24.99,25.99,26.59,,,
3110,INMOBILIARIA ESCOCHA S.A. DE C.V.,PL/1181/EXP/ES/2015,-116.9454,32.51836,23.15,24.65,25.15,,,
2937,GASOLINERA SAN ROQUE DEL MONTE S.A. DE C.V.,PL/1182/EXP/ES/2015,-101.7841,21.02563,25.19,25.99,26.99,,,
3086,MEGA GASOLINERAS S.A. DE C.V.,PL/1183/EXP/ES/2015,-101.6606,21.10156,25.09,27.19,26.79,,,
2894,MEGA GASOLINERAS S.A. DE C.V.,PL/1184/EXP/ES/2015,-101.6857,21.1403,24.99,27.19,26.89,,,
3111,DAHUCOM S.A. DE C.V.,PL/1185/EXP/ES/2015,-100.7315,22.0474,24.41,,25.81,,,
3150,TERESA DE JESÚS GONZÁLEZ NAVARRETE,PL/1186/EXP/ES/2015,-101.6071,17.72762,24.5,25.4,26.4,,,
2962,SERVICIO GASOLINERO ABASTOS DE IRAPUATO S.A. DE C.V.,PL/1187/EXP/ES/2015,-101.3453,20.65055,24.75,26.35,26.19,,,
2854,MARCA GASOLINAS S.A. DE C.V.,PL/1188/EXP/ES/2015,-103.366,20.70191,23.49,25.59,,,,
2811,INMOBILIARIA 16 S.A. DE C.V.,PL/1189/EXP/ES/2015,-117.0097,32.53289,22.99,24.99,,,,
2972,COMBUSTIBLES Y LUBRICANTES DE LA COSTA CHICA S.A. DE C.V.,PL/1190/EXP/ES/2015,-99.83672,16.88519,24.99,25.99,26.59,,,
3096,MEGA GASOLINERAS S.A. DE C.V.,PL/1191/EXP/ES/2015,-101.6464,21.11008,25.09,27.19,26.79,,,
2773,OPERADORA RENACIMIENTO S.A. DE C.V.,PL/1192/EXP/ES/2015,-99.83382,16.89238,24.99,25.99,26.59,,,
2886,SERVICIO FORRES S.A. DE C.V.,PL/1193/EXP/ES/2015,-101.873,21.02862,24.89,26.79,26.39,,,
12146,COMBUSTIBLES Y SUMINISTROS DEL GOLFO S.A. DE C.V.,PL/11936/EXP/ES/2015,-93.19508,18.43447,,,,,,
12147,SÚPER SERVICIO BUENOS AIRES S.A. DE C.V.,PL/11937/EXP/ES/2015,-102.2734,18.01354,24.15,,25.99,,,
12720,ESTACION DE SERVICIO SD ESPITIA SA DE CV ,PL/11938/EXP/ES/2015,-101.3068,20.56801,25.39,,27.99,,,
12217,SERVICIOS FAVELA DEL PALMITO S.A. DE C.V.,PL/11939/EXP/ES/2015,-107.4282,24.78868,,,,,,
3049,SERVICIO FORRES S.A. DE C.V.,PL/1194/EXP/ES/2015,-101.8567,20.99778,24.89,26.79,26.49,,,
12227,GASOLINERA MELCHOR OCAMPO S.A. DE C.V.,PL/11940/EXP/ES/2015,-102.1937,17.95666,23.93,24.96,25.91,,,
12286,ARIALIN S.A. DE C.V.,PL/11941/EXP/ES/2015,-102.7449,18.07692,25.35,25.74,26.67,,,
12287,CATARATAS DEL BALSAS S.A. DE C.V.,PL/11942/EXP/ES/2015,-102.2134,18.01068,23.99,24.82,25.99,,,
12280,"GPDC Estaciones de Servicio, S. A. DE C. V.",PL/11943/EXP/ES/2015,-98.91856,19.41623,23.69,26.99,24.99,,,
12451,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,PL/11944/EXP/ES/2015,-109.6924,23.05887,25.99,26.99,26.99,,,
12523,SERVICIO ROSABLANCA S. A. DE C. V,PL/11945/EXP/ES/2015,-102.2165,17.98392,24.2,24.95,26.2,,,
12531,SERVICIO ESTACIÓN SAN JOSÉ S.A. DE C.V.,PL/11946/EXP/ES/2015,-102.7878,23.18797,25.34,,26.97,,,
12603,AUTO SERVICIO CASA MAGNA S.A. DE C.V.,PL/11947/EXP/ES/2015,-115.5737,32.58398,22.99,23.99,25.89,,,
12860,GAS SEQUOIA S.A. DE C.V.,PL/11948/EXP/ES/2015,-99.68909,19.75144,24.29,25.04,25.75,,,
12929,GASOLINERIA HURTADO S.A. DE C.V.,PL/11949/EXP/ES/2015,-99.86817,18.36425,,,,,,
2750,SERVICIO FORRES S.A. DE C.V.,PL/1195/EXP/ES/2015,-101.6608,21.13133,23.94,25.9,,,,
13165,"GRUPO OCTANO, S.A. DE C.V.",PL/11950/EXP/ES/2015,-104.9303,21.52714,25.99,27.1,27.1,,,
13197,"PETROMAX, S.A. DE C.V.",PL/11951/EXP/ES/2015,-103.3551,20.6761,23.99,26.99,,,,
13189,MARÍA DOLORES BELTRAN PONCE,PL/11952/EXP/ES/2015,-100.1864,19.87535,,,,,,
13308,SERVICIO PACHUCA S.A. DE C.V.,PL/11953/EXP/ES/2015,-98.7472,20.10109,23.95,24.8,25.87,,,
13320,SUPERSERVICIO ATOTONILQUILLO S.A. DE C.V.,PL/11954/EXP/ES/2015,-103.1144,20.39098,25.29,26.35,26.59,,,
12124,GASOLINERA DEL BALSAS S.A. DE C.V.,PL/11955/EXP/ES/2015,-102.2036,17.96367,23.75,24.45,25.5,,,
12125,GASOLINERA ISLA DEL CAYACAL S.A. DE C.V.,PL/11956/EXP/ES/2015,-102.2051,17.97117,23.79,24.5,25.6,,,
